1729.2033691400002,-1.602981736521739,464.0
1729.2033691399997,-1.7646762321739131,464.0
1729.2033691399997,-1.8455234799999998,453.5454545454545
1728.6315918,0.4772510270588235,445.8235294117647
1728.6315918,0.42439079470588237,457.88235294117646
1728.6315918,0.3715305623529412,469.94117647058823
1728.6315918,0.31867033,482.0
1728.6315918,0.31867033,470.1818181818182
1728.52433776875,-0.60724646,479.6648027590483
1728.4051666229166,-0.60724646,483.03753003177565
1728.6055353318181,-0.4670926372727272,489.1375300317756
1728.5181513256523,-0.3791940465217391,496.5434123847168
1727.5198284647827,-0.5799090378260869,503.925230566535
1726.62133789,-0.6924700672727272,510.5627305665349
1726.62133789,-0.01164544,517.5354578392622
1729.0425153485714,-0.3148048114285714,524.9146245059289
1729.4534388971429,-0.6179641828571428,532.0929461842505
1729.8643624457143,-0.9211235542857142,539.107373061721
1730.06982422,-1.07270324,546.851048951049
1729.3388671872726,-0.9101134727272728,554.7783216783216
1728.1256666884615,-1.1232977253846155,560.1601398601399
1728.34558105,-2.78235221,566.7601398601398
1728.34558105,-2.78235221,573.6887112887114
1728.792674674091,-2.9306235527272726,580.8887112887113
1728.0089277786365,-3.0953694890909094,587.7016983016983
1727.77380371,-2.88605213,594.2445554445555
1729.4980468800002,-2.7226257485714287,600.4763736263736
1729.49804688,-2.3957729857142853,607.3071428571429
1729.49804688,-2.068920222857143,613.9480519480519
1729.49804688,-1.74206746,624.348051948052
1727.4027654436363,-2.95921636,634.6966685488425
1727.7816550499997,-3.0530516363636364,642.1879728966685
1728.43545255,-3.157313054545454,650.8594014680972
1729.4705607116666,-0.9343346466666668,659.259401468097
1730.06982422,-1.558013638695652,667.2736871823829
1730.06982422,-1.8167277560869564,674.6308300395257
1727.929765180909,-0.3994219,681.9671936758893
1728.6400002902942,-0.42597901676470584,690.3364244451202
1728.7240851932354,-0.6915501844117646,699.5909698996655
1728.8081700961766,-0.9571213520588235,705.1636971723929
1728.8922549991178,-1.2226925197058824,712.3150805716024
1728.91748047,-1.30236387,720.1716023107327
1728.8135209536365,-1.30236387,727.9976892672545
1728.6315918,-0.8370289254545454,737.3020370933415
1728.6315918,-0.011654152727272826,748.9020370933415
1728.05969238,-1.8548170878260872,762.8902723874592
1728.05969238,-1.5881178660869564,777.0255665051061
1728.05969238,-1.3214186443478262,789.6386886770518
1728.6315918,-0.29300678,800.9386886770519
1728.91748047,0.5611514470588235,815.1659614043245
1728.91748047,-0.032219541176470634,827.7466432225065
1728.91748047,-0.6255905294117647,839.5696504688833
1728.91748047,-1.10028732,850.122730179028
1728.0477803520835,-2.398789710416667,859.3705562659846
1727.9286600729167,-2.242282914583334,867.4096867007672
1727.80953979375,-2.08577611875,873.7123604975586
1728.5015980118183,-2.03882408,879.9542092370546
1728.693709663913,-1.045338374347826,887.9347134387351
1728.3207583204346,-1.1686607482608697,897.6832848673066
1728.05969238,-1.25498641,905.4923757763976
1728.05969238,-1.25498641,913.5641614906832
1728.05969238,-1.25498641,923.8024190664407
1728.05969238,-1.25498641,934.0141614906831
1728.05969238,-1.25498641,944.1619875776398
1729.78393555,-0.11528522999999999,954.3228571428572
1728.5299405172727,-2.403901888181818,963.831948051948
1729.3136874127272,-1.9281588018181819,973.2548051948052
1730.1358360884615,-1.64271295,985.191948051948
1730.7842573640908,-0.3625012140909091,995.8376623376622
1729.350708005,0.22042344500000002,1005.1376623376622
1727.9171586459092,0.8033481040909093,1014.6405194805195
1727.77380371,0.86164057,1022.5114285714284
1729.20336914,0.39425513,1030.2205194805194
1729.20336914,0.39425513,1038.6205194805193
1729.2033691400002,0.39425513,1048.0114285714285
1729.20336914,-0.89296353,1057.5296103896103
1728.3715764781819,1.0339106813636365,1068.7296103896103
1728.63153076,0.370921595,1077.6546103896103
1728.8914850418182,-0.2920674913636364,1087.7603246753247
1728.91748047,-0.3583664,1097.9712337662338
1730.6417236300001,0.24950942333333329,1108.7207575757577
1730.64172363,0.8721203399999999,1119.7940909090908
1729.050625890909,-1.4488294136363635,1131.9140909090909
1729.7839355500003,-1.5996399086666666,1144.3007575757576
1729.78393555,-1.3996302042222222,1155.8765151515152
1729.78393555,-1.1996204997777777,1168.3365942028984
1729.78393555,-0.9996107953333333,1179.4365942028985
1729.78393555,-0.7996010908888889,1188.4479578392622
1729.2033691400002,-0.43586409000000004,1198.5870882740448
1729.20336914,-0.6067662524999999,1210.2788529799273
1728.9954501072727,-0.70930755,1220.958852979927
1728.59428605,-1.85610104,1230.781990234829
1728.46993355,-1.85610104,1239.8031667054172
1728.34558105,-1.85610104,1248.6165000387507
1728.34558105,-2.0244046816666668,1257.3407424629931
1729.78393555,-1.9515083511764706,1268.6885685499497
1729.78393555,-1.818312027647059,1280.8016120282105
1729.78393555,-1.6851157041176472,1293.965248391847
1729.78393555,-1.432992979090909,1305.4761179570642
1728.8428848934784,-1.10960931,1319.3825350693637
1728.594232971739,-1.0361925099999998,1333.506777493606
